MS8607 Demo with MUX control for TE Arduino Weathershield
Temperature , Pressure, Humidity 
24.07, 847.03, 27.81 
24.07, 847.25, 27.92 
24.09, 847.28, 27.78 
24.10, 847.09, 28.01 
24.09, 847.06, 28.04 
24.10, 847.09, 27.99 
24.12, 847.34, 27.88 
24.12, 847.34, 27.75 
24.13, 847.15, 27.63 
24.13, 847.15, 27.45 
24.13, 847.15, 27.45 
24.15, 847.18, 27.61 
24.12, 847.34, 27.70 
24.13, 847.15, 27.78 
24.10, 847.09, 27.99 
24.04, 846.97, 26.83 
24.02, 847.16, 27.25 
23.96, 847.04, 27.62 
23.88, 847.10, 28.06 
23.78, 846.92, 28.07 
23.75, 847.08, 28.55 
23.72, 847.23, 28.47 
23.64, 846.87, 28.45 
23.62, 847.05, 29.07 
23.64, 847.08, 29.24 
23.65, 847.11, 29.22 
23.67, 847.14, 29.14 
23.70, 847.20, 29.14 
23.70, 846.99, 28.80 
23.73, 847.05, 28.50 
23.77, 847.11, 28.34 
23.80, 846.95, 28.24 
23.81, 847.19, 28.18 
23.85, 847.04, 28.05 
23.85, 847.25, 27.91 
23.89, 847.13, 28.15 
23.91, 847.16, 28.24 
23.93, 846.98, 28.21 
23.91, 847.16, 28.12 
23.91, 846.95, 28.25 
23.91, 846.95, 28.23 
23.93, 846.98, 28.15 
23.96, 847.25, 27.96 
23.99, 847.10, 27.85 
24.01, 847.34, 28.03 
24.01, 847.13, 27.70 
23.99, 847.31, 27.25 
23.96, 846.83, 27.51 
23.96, 847.04, 27.71 
23.96, 847.04, 27.66 
23.97, 847.07, 27.67 
24.01, 846.91, 27.55 
24.01, 847.13, 27.62 
24.01, 847.13, 27.29 
23.99, 847.31, 27.78 
23.99, 847.10, 27.89 
23.97, 846.86, 27.63 
24.01, 847.13, 27.69 
24.02, 847.16, 27.63 
24.02, 846.94, 27.48 
24.04, 847.19, 27.44 
24.05, 847.00, 27.37 
24.04, 846.97, 27.47 
24.04, 846.97, 27.20 
24.04, 846.97, 26.94 
24.04, 846.97, 27.23 
24.05, 846.79, 27.25 
24.05, 847.00, 27.18 
24.05, 847.00, 27.18 
24.04, 846.97, 27.21 
24.05, 846.79, 27.19 
24.04, 846.97, 27.36 
24.09, 847.06, 27.53 
24.07, 847.03, 27.29 
24.09, 846.85, 27.28 
24.01, 846.91, 26.05 
23.96, 846.83, 26.82 
23.94, 846.80, 27.67 
23.97, 846.86, 27.66 
23.99, 846.89, 27.75 
24.01, 846.70, 27.40 
24.01, 846.70, 27.27 
23.96, 846.61, 26.75 
23.89, 846.71, 27.26 
23.91, 846.95, 27.35 
23.91, 846.95, 27.41 
23.93, 847.19, 27.44 
23.93, 846.98, 27.33 
23.96, 846.83, 27.53 
23.96, 847.04, 27.50 
23.97, 846.86, 27.19 
23.99, 846.89, 27.12 
23.99, 846.67, 27.14 
23.99, 846.67, 27.22 
24.02, 846.94, 27.07 
24.01, 846.70, 27.02 
24.04, 846.97, 26.92 
23.97, 846.86, 26.78 
23.91, 846.74, 26.92 
23.88, 846.89, 27.48 
23.89, 846.92, 27.55 
23.89, 847.13, 27.50 
23.89, 846.92, 27.46 
23.91, 846.95, 27.02 
23.91, 846.74, 26.91 
23.93, 846.77, 26.81 
23.94, 846.80, 26.83 
23.93, 846.77, 26.99 
23.96, 846.83, 27.01 
23.96, 846.61, 26.98 
23.96, 847.04, 27.21 
23.97, 846.86, 27.15 
23.99, 846.89, 27.14 
23.99, 846.67, 27.02 
23.99, 846.89, 26.80 
24.01, 846.91, 26.80 
24.01, 846.91, 26.73 
24.01, 846.70, 27.07 
24.02, 846.94, 27.05 
24.04, 846.76, 27.09 
24.04, 846.76, 26.99 
24.05, 846.79, 26.77 
24.07, 846.61, 26.81 
24.07, 846.82, 26.82 
24.09, 846.85, 26.82 
24.07, 846.61, 26.75 
24.02, 846.52, 26.73 
24.02, 846.52, 27.01 
23.99, 846.67, 27.13 
23.99, 846.67, 27.24 
24.01, 846.91, 27.27 
23.80, 846.74, 26.73 
23.67, 846.71, 27.09 
23.64, 846.65, 27.18 
23.57, 846.75, 27.54 
23.56, 846.72, 28.18 
23.56, 846.72, 28.39 
23.57, 846.75, 28.13 
23.60, 846.60, 27.68 
23.62, 846.63, 27.51 
23.59, 846.57, 27.06 
23.56, 846.72, 26.99 
23.46, 846.54, 27.50 
23.43, 846.69, 27.90 
23.44, 846.72, 28.47 
23.46, 846.75, 28.40 
23.48, 846.57, 28.17 
23.52, 846.66, 27.88 
23.52, 846.66, 27.69 
23.57, 846.75, 27.51 
23.59, 846.57, 27.51 
23.59, 846.57, 27.62 
23.62, 846.84, 27.74 
23.65, 846.68, 27.69 
23.67, 846.71, 27.59 
23.70, 846.77, 27.33 
23.72, 846.38, 27.25 
23.73, 846.62, 27.23 
23.75, 846.86, 27.30 
23.78, 846.71, 27.39 
23.80, 846.74, 27.46 
23.81, 846.77, 27.41 
23.83, 846.59, 27.52 
23.85, 846.62, 27.66 
23.85, 846.62, 27.48 
23.89, 846.71, 27.09 
23.89, 846.71, 27.09 
23.91, 846.52, 27.03 
23.93, 846.77, 27.13 
23.94, 846.58, 27.18 
23.94, 846.80, 27.08 
23.94, 846.80, 27.07 
23.94, 846.58, 27.19 
23.93, 846.77, 27.38 
23.91, 846.74, 27.45 
23.89, 846.49, 27.55 
23.86, 846.65, 27.66 
23.81, 846.77, 26.70 
23.70, 846.77, 26.83 
23.67, 846.71, 27.68 
23.65, 846.47, 27.51 
23.67, 846.50, 27.75 
23.68, 846.74, 27.70 
23.68, 846.53, 27.60 
23.70, 846.56, 27.51 
23.73, 846.62, 27.45 
23.73, 846.62, 27.42 
23.59, 846.57, 26.51 
23.52, 846.66, 27.94 
23.52, 846.66, 28.11 
23.52, 846.45, 28.11 
23.51, 846.63, 27.91 
23.40, 846.63, 27.00 
23.25, 846.36, 27.41 
23.22, 846.52, 28.13 
23.17, 846.64, 28.40 
23.11, 846.73, 27.95 
23.06, 846.64, 28.45 
23.04, 846.61, 28.64 
23.08, 846.67, 29.11 
23.03, 846.58, 28.66 
23.04, 846.61, 29.27 
23.01, 846.55, 28.51 
23.03, 846.37, 28.69 
23.08, 846.46, 29.02 
23.12, 846.76, 28.92 
23.14, 846.58, 28.75 
23.19, 846.46, 28.71 
23.20, 846.70, 28.76 
23.22, 846.52, 28.70 
23.25, 846.58, 28.60 
23.27, 846.61, 28.45 
23.32, 846.70, 28.31 
23.33, 846.51, 28.24 
23.35, 846.54, 27.73 
23.38, 846.60, 27.81 
23.40, 846.42, 27.86 
23.41, 846.66, 28.00 
23.40, 846.63, 27.80 
23.43, 846.69, 27.87 
23.46, 846.54, 28.02 
23.48, 846.57, 28.18 
23.48, 846.57, 27.76 
23.44, 846.72, 27.62 
23.48, 846.36, 27.79 
23.49, 846.39, 27.89 
23.49, 846.60, 28.11 
23.49, 846.60, 28.08 
23.52, 846.45, 28.16 
23.52, 846.66, 28.05 
23.54, 846.48, 28.09 
23.54, 846.69, 28.08 
23.56, 846.51, 27.90 
23.57, 846.75, 27.89 
23.60, 846.60, 27.92 
23.59, 846.35, 27.86 
23.60, 846.60, 27.86 
23.60, 846.38, 27.73 
23.62, 846.63, 27.74 
23.64, 846.65, 27.66 
23.59, 846.57, 26.94 
23.56, 846.29, 27.05 
23.44, 846.51, 26.88 
23.41, 846.66, 28.16 
23.33, 846.51, 27.41 
23.25, 846.36, 27.73 
23.24, 846.33, 27.78 
23.24, 846.55, 28.96 
23.24, 846.55, 28.63 
23.25, 846.36, 27.94 
23.25, 846.36, 28.25 
23.28, 846.42, 28.60 
23.28, 846.64, 28.74 
23.32, 846.48, 28.78 
23.33, 846.30, 28.63 
23.35, 846.54, 28.56 
23.36, 846.36, 28.76 
23.36, 846.36, 28.20 
23.38, 846.39, 28.19 
23.40, 846.21, 28.28 
23.41, 846.45, 28.26 
23.41, 846.45, 27.92 
23.35, 846.33, 27.47 
23.35, 846.33, 27.86 
23.33, 846.30, 28.30 
23.36, 846.57, 28.31 
23.32, 846.48, 27.65 
23.28, 846.21, 28.24 
23.24, 846.33, 27.80 
23.22, 846.52, 28.03 
23.11, 846.31, 27.15 
23.03, 846.37, 27.61 
23.03, 846.37, 28.86 
23.03, 846.37, 29.27 
23.06, 846.22, 29.17 
23.09, 846.28, 29.18 
23.08, 846.25, 28.07 
23.03, 846.37, 27.92 
23.01, 846.13, 27.86 
23.03, 846.58, 28.67 
23.01, 846.34, 27.77 
22.98, 846.28, 28.32 
23.01, 846.34, 29.01 
23.04, 846.19, 28.97 
23.06, 846.43, 28.98 
23.11, 846.31, 28.87 
23.12, 846.34, 28.44 
23.16, 846.40, 28.21 
23.20, 846.28, 28.18 
23.22, 846.31, 28.25 
23.25, 846.36, 28.27 
23.27, 846.18, 28.28 
23.28, 846.21, 28.24 
23.32, 846.27, 28.25 
23.33, 846.30, 28.19 
23.35, 846.54, 27.64 
23.33, 846.30, 27.77 
23.35, 846.54, 27.97 
23.33, 846.30, 28.22 
23.33, 846.51, 28.63 
23.33, 846.51, 28.66 
23.35, 846.12, 28.64 
23.30, 846.03, 27.48 
23.25, 846.36, 27.03 
23.17, 846.43, 27.24 
23.08, 846.46, 27.26 
23.04, 846.40, 28.07 
23.06, 846.22, 28.73 
23.00, 846.31, 27.81 
23.00, 846.31, 28.19 
23.00, 846.10, 28.16 
22.98, 846.28, 28.33 
23.00, 846.31, 29.28 
23.01, 846.34, 29.28 
23.04, 846.40, 28.89 
23.11, 846.52, 28.56 
23.14, 846.37, 28.33 
23.17, 846.43, 28.38 
23.20, 846.28, 28.40 
23.22, 846.31, 28.30 
23.27, 846.39, 27.88 
23.28, 846.21, 27.85 
23.24, 846.33, 27.49 
23.22, 846.31, 27.73 
23.20, 846.06, 28.73 
23.24, 846.33, 28.71 
23.24, 846.12, 28.53 
23.30, 846.24, 28.31 
23.30, 846.24, 27.94 
23.33, 846.30, 27.85 
23.35, 846.33, 27.73 
23.36, 846.36, 27.76 
23.38, 846.18, 27.86 
23.40, 846.21, 27.60 
23.40, 846.21, 27.68 
23.41, 846.03, 27.92 
23.41, 846.24, 28.03 
23.43, 846.48, 28.18 
23.44, 846.30, 28.08 
23.44, 846.30, 27.87 
23.48, 846.15, 27.70 
23.51, 846.20, 27.68 
23.49, 846.17, 27.73 
23.52, 846.02, 27.89 
23.56, 846.29, 27.99 
23.57, 846.32, 27.99 
23.59, 846.14, 27.86 
23.62, 846.20, 27.75 
23.54, 846.26, 26.62 
23.54, 846.26, 27.44 
23.54, 846.26, 27.95 
23.54, 846.26, 28.06 
23.56, 846.08, 28.02 
23.57, 846.32, 28.08 
23.52, 846.23, 27.14 
23.49, 846.39, 27.44 
23.48, 846.36, 28.07 
23.48, 846.15, 28.24 
23.48, 846.36, 28.32 
23.49, 846.17, 27.96 
23.54, 846.26, 27.66 
23.52, 846.02, 26.96 
23.51, 846.20, 27.52 
23.48, 846.15, 27.86 
23.43, 846.06, 27.36 
23.38, 845.97, 27.37 
23.35, 846.33, 28.46 
23.36, 846.15, 28.66 
23.36, 846.15, 28.69 
23.35, 846.12, 27.78 
23.36, 845.94, 28.05 
23.40, 846.21, 28.00 
23.41, 846.03, 28.03 
23.43, 846.27, 28.18 
23.44, 846.30, 28.11 
23.46, 846.33, 28.02 
23.49, 846.17, 27.89 
23.49, 846.17, 27.86 
23.49, 846.39, 27.70 
23.51, 846.20, 27.96 
23.44, 846.09, 27.01 
23.48, 846.15, 27.79 
23.48, 846.15, 27.88 
23.48, 846.15, 28.15 
23.48, 846.36, 28.01 
23.48, 846.36, 27.55 
23.46, 846.12, 27.83 
23.46, 846.33, 27.91 
23.44, 846.30, 28.24 
23.44, 846.09, 27.63 
23.44, 846.09, 27.89 
23.46, 846.12, 27.73 
23.48, 846.15, 27.87 
23.48, 846.15, 28.05 
23.49, 846.17, 28.05 
23.49, 846.17, 28.07 
23.49, 846.17, 27.97 
23.51, 846.20, 28.08 
23.54, 846.26, 27.94 
23.54, 846.05, 27.89 
23.49, 846.17, 26.92 
23.41, 846.03, 27.18 
23.44, 846.09, 28.15 
23.43, 846.27, 27.39 
23.43, 846.06, 28.27 
23.41, 846.03, 28.48 
23.41, 846.03, 28.21 
23.43, 846.06, 27.96 
23.44, 845.87, 27.82 
23.46, 846.12, 27.76 
23.49, 846.17, 27.64 
23.51, 845.99, 27.57 
23.52, 846.23, 27.28 
23.52, 846.02, 27.44 
23.52, 846.02, 27.79 
23.51, 846.20, 27.53 
23.54, 846.26, 27.72 
23.54, 846.05, 27.86 
23.56, 846.08, 27.72 
23.57, 846.11, 27.80 
23.59, 845.93, 27.89 
23.59, 846.14, 28.04 
23.60, 846.17, 28.04 
23.65, 846.05, 27.92 
23.65, 846.05, 27.54 
23.68, 846.11, 27.63 
23.68, 845.89, 27.64 
23.68, 846.11, 27.38 
23.72, 846.17, 27.14 
23.72, 845.95, 27.28 
23.73, 845.98, 27.71 
23.73, 845.98, 27.53 
23.77, 846.04, 27.64 
23.68, 846.32, 26.45 
23.64, 846.23, 27.04 
23.65, 846.05, 27.08 
23.64, 846.02, 27.45 
23.64, 846.02, 27.64 
23.62, 845.99, 27.70 
23.65, 846.26, 27.87 
23.67, 846.29, 27.67 
23.68, 846.11, 27.44 
23.67, 846.08, 27.19 
23.67, 845.87, 27.14 
23.68, 846.11, 27.21 
23.70, 846.14, 27.17 
23.70, 845.92, 26.55 
23.68, 846.11, 26.84 
23.70, 846.14, 27.10 
23.70, 845.92, 27.31 
23.70, 846.14, 27.01 
23.70, 846.14, 26.94 
23.72, 845.95, 26.89 
23.72, 845.95, 26.92 
23.73, 846.20, 26.92 
23.75, 846.01, 26.97 
23.75, 846.01, 26.96 
23.75, 846.01, 26.96 
23.77, 846.04, 26.98 
23.77, 846.04, 26.34 
23.73, 845.98, 26.83 
23.73, 846.20, 26.94 
23.73, 846.20, 26.68 
23.68, 846.11, 26.89 
23.70, 845.92, 27.16 
23.72, 846.17, 27.08 
23.70, 846.14, 27.12 
23.72, 845.95, 27.14 
23.72, 845.95, 27.12 
23.72, 845.95, 27.15 
23.73, 845.98, 26.82 
23.72, 845.95, 26.81 
23.75, 846.01, 26.87 
23.75, 846.23, 26.89 
23.77, 846.04, 26.91 
23.77, 846.04, 27.03 
23.77, 846.04, 27.12 
23.78, 846.07, 27.12 
23.77, 845.83, 26.63 
23.75, 845.80, 26.52 
23.77, 846.04, 26.65 
23.78, 846.07, 26.68 
23.78, 846.07, 26.85 
23.80, 846.10, 26.63 
23.78, 846.07, 26.16 
23.70, 845.92, 26.11 
23.68, 846.11, 27.26 
23.68, 845.89, 27.50 
23.68, 845.89, 27.59 
23.70, 845.92, 27.54 
23.70, 846.14, 27.06 
23.73, 845.77, 26.81 
23.73, 845.77, 26.81 
23.75, 846.01, 26.85 
23.75, 846.01, 26.93 
23.73, 845.77, 27.06 
23.75, 846.01, 26.99 
23.77, 845.83, 26.89 
23.78, 845.86, 26.79 
23.78, 845.86, 26.66 
23.80, 845.89, 26.68 
23.78, 845.86, 26.87 
23.80, 845.89, 27.07 
23.78, 845.86, 27.50 
23.80, 845.89, 27.63 
23.78, 845.86, 27.67 
23.80, 846.10, 27.60 
23.80, 846.10, 27.04 
23.80, 845.89, 26.89 
23.81, 845.92, 26.97 
23.81, 845.92, 27.21 
23.81, 845.71, 27.28 
23.83, 845.95, 27.06 
23.83, 845.95, 27.34 
23.83, 845.74, 27.47 
23.85, 845.98, 27.16 
23.85, 845.98, 26.76 
23.85, 845.77, 26.76 
23.85, 845.98, 26.99 
23.85, 845.98, 27.42 
23.85, 845.98, 27.36 
23.81, 845.92, 27.55 
23.85, 845.98, 27.55 
23.83, 845.74, 26.51 
23.80, 845.68, 26.60 
23.80, 846.10, 26.79 
23.81, 845.92, 26.74 
23.83, 845.95, 26.84 
23.83, 845.95, 26.84 
23.83, 845.74, 26.86 
23.81, 845.92, 27.02 
23.81, 845.92, 26.52 
23.77, 846.04, 26.35 
23.77, 845.83, 26.41 
23.77, 846.04, 26.59 
23.77, 845.83, 26.64 
23.75, 845.80, 26.80 
23.77, 845.83, 26.78 
23.77, 846.04, 26.74 
23.77, 846.04, 26.86 
23.73, 845.77, 27.08 
23.75, 846.01, 27.29 
23.75, 846.01, 26.85 
23.73, 845.77, 25.61 
23.70, 845.92, 26.25 
23.64, 845.81, 26.60 
23.62, 845.78, 27.36 
23.64, 845.81, 27.66 
23.67, 845.87, 27.69 
23.67, 845.87, 27.40 
23.67, 845.87, 26.73 
23.67, 845.87, 26.77 
23.67, 846.08, 27.00 
23.67, 845.87, 27.13 
23.67, 845.87, 27.42 
23.67, 846.08, 27.47 
23.70, 845.92, 27.31 
23.70, 845.92, 27.12 
23.72, 845.95, 26.93 
23.73, 845.77, 26.97 
23.75, 845.80, 26.86 
23.75, 845.80, 26.82 
23.77, 846.04, 26.92 
23.75, 845.80, 27.18 
23.77, 845.83, 27.22 
23.77, 845.83, 27.41 
23.78, 845.86, 27.43 
23.80, 845.89, 27.50 
23.80, 845.89, 27.39 
23.83, 845.95, 27.26 
23.78, 845.86, 26.63 
23.77, 845.83, 27.05 
23.75, 845.80, 27.31 
23.78, 845.86, 27.31 
23.77, 845.83, 26.97 
23.75, 845.80, 27.01 
23.75, 845.59, 27.02 
23.75, 845.80, 26.79 
23.75, 845.80, 27.05 
23.77, 845.83, 26.80 
23.73, 845.56, 27.02 
23.73, 845.77, 27.11 
23.75, 845.59, 27.09 
23.77, 845.83, 27.11 
23.77, 845.83, 26.96 
23.78, 845.65, 27.03 
23.78, 845.65, 27.03 
23.78, 845.65, 27.15 
23.80, 845.68, 27.18 
23.80, 845.89, 27.14 
23.81, 845.71, 27.02 
23.81, 845.71, 27.01 
23.81, 845.71, 27.31 
23.81, 845.71, 27.45 
23.83, 845.95, 27.24 
23.85, 845.77, 27.04 
23.85, 845.98, 27.01 
23.73, 845.77, 25.76 
23.73, 845.77, 26.68 
23.72, 845.74, 27.08 
23.75, 845.80, 27.00 
23.73, 845.77, 26.80 
23.73, 845.56, 26.76 
23.73, 845.56, 26.83 
23.75, 845.80, 26.88 
23.77, 845.83, 27.00 
23.75, 845.59, 26.91 
23.77, 845.62, 26.83 
23.78, 845.86, 26.77 
23.80, 845.89, 26.73 
23.78, 845.65, 26.73 
23.80, 845.47, 26.83 
23.80, 845.68, 27.15 
23.78, 845.86, 27.20 
23.77, 845.62, 27.28 
23.77, 845.41, 26.11 
23.77, 845.62, 26.83 
23.75, 845.59, 26.67 
23.77, 845.62, 26.91 
23.78, 845.65, 27.34 
23.78, 845.65, 27.26 
23.78, 845.86, 26.99 
23.78, 845.65, 26.72 
23.81, 845.71, 26.60 
23.80, 845.89, 26.61 
23.81, 845.50, 26.76 
23.83, 845.74, 26.70 
23.85, 845.77, 26.75 
23.81, 845.71, 26.85 
23.81, 845.71, 27.02 
23.81, 845.50, 26.94 
23.80, 845.68, 26.75 
23.80, 845.68, 26.80 
23.80, 845.68, 26.81 
23.80, 845.68, 26.79 
23.80, 845.68, 26.70 
23.81, 845.71, 26.63 
23.81, 845.71, 26.57 
23.80, 845.25, 26.61 
23.81, 845.71, 26.90 
23.83, 845.53, 26.83 
23.81, 845.71, 26.57 
23.83, 845.74, 26.55 
23.85, 845.56, 26.56 
23.85, 845.56, 26.54 
23.86, 845.37, 26.54 
23.88, 845.61, 26.57 
23.88, 845.40, 26.61 
23.89, 845.43, 26.62 
23.91, 845.67, 26.79 
23.89, 845.64, 27.19 
23.89, 845.43, 27.36 
23.86, 845.80, 25.97 
23.85, 845.56, 26.54 
23.83, 845.53, 26.86 
23.83, 845.74, 26.81 
23.83, 845.53, 26.65 
23.85, 845.56, 26.56 
23.88, 845.61, 26.70 
23.85, 845.56, 26.70 
23.85, 845.34, 26.41 
23.80, 845.68, 26.92 
23.81, 845.50, 26.99 
23.81, 845.71, 26.90 
23.83, 845.74, 26.96 
23.80, 845.47, 27.01 
23.81, 845.50, 26.58 
23.78, 845.44, 26.99 
23.78, 845.44, 26.48 
23.78, 845.44, 26.77 
23.80, 845.68, 26.88 
23.80, 845.68, 26.84 
23.80, 845.68, 26.84 
23.80, 845.68, 26.79 
23.81, 845.71, 26.70 
23.83, 845.53, 26.61 
23.83, 845.53, 26.80 
23.85, 845.56, 26.83 
23.86, 845.37, 27.06 
23.86, 845.37, 27.12 
23.86, 845.58, 27.31 
23.86, 845.58, 27.25 
23.86, 845.37, 27.32 
23.88, 845.40, 27.18 
23.89, 845.64, 27.01 
23.88, 845.40, 26.84 
23.88, 845.61, 26.92 
23.86, 845.58, 27.05 
23.88, 845.61, 27.15 
23.89, 845.43, 26.96 
23.88, 845.40, 27.27 
23.86, 845.58, 27.24 
23.89, 845.64, 27.05 
23.89, 845.64, 26.76 
23.91, 845.67, 26.73 
23.89, 845.64, 26.47 
23.78, 845.65, 25.23 
23.73, 845.56, 26.73 
23.70, 845.50, 26.34 
23.64, 845.38, 26.88 
23.62, 845.56, 27.82 
23.59, 845.50, 27.94 
23.59, 845.50, 28.02 
23.59, 845.50, 27.85 
23.62, 845.56, 27.66 
23.60, 845.53, 27.06 
23.60, 845.32, 27.12 
23.59, 845.50, 27.47 
23.60, 845.32, 27.62 
23.60, 845.53, 27.50 
23.64, 845.59, 27.32 
23.65, 845.62, 27.05 
23.67, 845.44, 27.18 
23.68, 845.68, 27.09 
23.68, 845.47, 27.14 
23.68, 845.47, 27.06 
23.70, 845.50, 27.08 
23.70, 845.50, 27.22 
23.73, 845.56, 27.16 
23.77, 845.62, 26.98 
23.75, 845.59, 26.83 
23.73, 845.35, 26.85 
23.75, 845.38, 26.77 
23.73, 845.56, 26.61 
23.73, 845.35, 26.76 
23.73, 845.35, 26.94 
23.64, 845.59, 25.76 
23.57, 845.47, 26.89 
23.52, 845.60, 26.96 
23.51, 845.36, 27.55 
23.52, 845.39, 27.41 
23.49, 845.54, 27.60 
23.48, 845.51, 28.05 
23.48, 845.72, 28.12 
23.49, 845.54, 27.72 
23.49, 845.33, 27.25 
23.52, 845.39, 27.27 
23.54, 845.42, 27.48 
23.56, 845.44, 27.31 
23.57, 845.26, 26.96 
23.60, 845.53, 26.86 
23.62, 845.35, 26.99 
23.62, 845.56, 27.02 
23.65, 845.41, 27.05 
23.65, 845.41, 26.98 
23.67, 845.44, 26.92 
23.67, 845.44, 26.78 
23.68, 845.47, 26.75 
23.70, 845.50, 26.71 
23.72, 845.74, 26.74 
23.72, 845.53, 26.64 
23.72, 845.74, 26.65 
23.72, 845.32, 26.73 
23.72, 845.32, 27.02 
23.72, 845.32, 26.99 
23.70, 845.71, 26.63 
23.68, 845.47, 26.89 
23.68, 845.47, 27.21 
23.65, 845.41, 26.49 
23.60, 845.53, 26.86 
23.60, 845.53, 27.41 
23.62, 845.35, 27.54 
23.62, 845.56, 27.15 
23.64, 845.38, 26.89 
23.67, 845.65, 26.81 
23.67, 845.44, 26.78 
23.68, 845.47, 26.79 
23.68, 845.47, 27.15 
23.59, 845.50, 25.66 
23.57, 845.47, 26.86 
23.56, 845.44, 27.13 
23.56, 845.44, 27.33 
23.56, 845.23, 27.17 
23.57, 845.47, 26.99 
23.59, 845.29, 27.07 
23.62, 845.35, 27.08 
23.64, 845.38, 26.82 
23.65, 845.41, 27.25 
23.67, 845.65, 27.01 
23.67, 845.44, 26.79 
23.67, 845.23, 26.78 
23.68, 845.68, 26.89 
23.70, 845.50, 26.92 
23.72, 845.53, 26.98 
23.65, 845.62, 26.73 
23.64, 845.59, 26.99 
23.65, 845.41, 27.28 
23.67, 845.44, 27.19 
23.67, 845.44, 27.08 
23.67, 845.44, 27.15 
23.68, 845.26, 26.99 
23.68, 845.47, 27.03 
23.70, 845.50, 26.97 
23.70, 845.71, 26.89 
23.73, 845.56, 26.76 
23.75, 845.59, 26.74 
23.73, 845.56, 26.76 
23.73, 845.56, 26.99 
23.75, 845.59, 26.97 
23.77, 845.41, 26.84 
23.75, 845.38, 27.02 
23.78, 845.44, 27.28 
23.77, 845.41, 27.31 
23.77, 845.41, 27.31 
23.75, 845.38, 26.69 
23.75, 845.59, 26.47 
23.73, 845.35, 27.01 
23.73, 845.56, 27.11 
23.72, 845.32, 27.08 
23.73, 845.56, 27.37 
23.73, 845.35, 27.26 
23.73, 845.35, 27.29 
23.73, 845.35, 26.77 
23.72, 845.53, 26.82 
23.73, 845.35, 27.22 
23.73, 845.35, 27.28 
23.75, 845.59, 27.19 
23.75, 845.59, 26.83 
23.77, 845.41, 26.77 
23.77, 845.41, 27.19 
23.78, 845.44, 27.21 
23.78, 845.44, 26.63 
23.78, 845.65, 26.54 
23.78, 845.44, 26.60 
23.78, 845.22, 26.67 
23.77, 845.41, 26.63 
23.80, 845.04, 26.60 
23.78, 845.22, 26.54 
23.80, 845.25, 26.59 
23.81, 845.28, 26.50 
23.81, 845.50, 26.55 
23.81, 845.50, 26.54 
23.83, 845.31, 26.51 
23.81, 845.28, 26.55 
23.83, 845.31, 26.57 
23.85, 845.34, 26.58 
23.85, 845.56, 26.47 
23.83, 845.31, 26.45 
23.85, 845.34, 26.50 
23.85, 845.34, 26.47 
23.85, 845.34, 26.48 
23.85, 845.34, 26.47 
23.86, 845.37, 26.53 
23.85, 845.34, 26.54 
23.83, 845.31, 26.60 
23.85, 845.34, 26.68 
23.85, 845.34, 26.66 
23.83, 845.53, 26.70 
23.85, 845.13, 26.75 
23.85, 845.34, 26.76 
23.85, 845.56, 26.74 
23.83, 845.53, 26.50 
23.80, 845.47, 26.42 
23.78, 845.22, 26.73 
23.78, 845.44, 26.92 
23.77, 845.19, 26.92 
23.77, 845.19, 26.98 
23.77, 845.41, 26.82 
23.78, 845.44, 26.70 
23.80, 845.47, 26.73 
23.80, 845.25, 26.74 
23.81, 845.28, 27.08 
23.80, 845.25, 27.33 
23.80, 845.25, 27.36 
23.80, 845.25, 27.18 
23.81, 845.50, 27.31 
23.80, 845.25, 27.44 
23.80, 845.25, 27.24 
23.81, 845.28, 26.82 
23.80, 845.25, 26.85 
23.81, 845.50, 27.02 
23.81, 845.28, 26.90 
23.81, 845.50, 26.84 
23.83, 845.31, 26.99 
23.83, 845.31, 27.19 
23.83, 845.10, 27.28 
23.83, 845.31, 27.12 
23.83, 845.31, 26.90 
23.83, 845.31, 26.79 
23.83, 845.10, 26.89 
23.81, 845.28, 27.26 
23.83, 845.53, 27.26 
23.81, 845.28, 27.36 
23.81, 845.28, 27.47 
23.80, 845.47, 26.60 
23.78, 845.22, 27.00 
23.78, 845.22, 26.71 
23.73, 845.13, 25.94 
23.59, 845.29, 25.80 
23.44, 845.24, 26.57 
23.41, 845.39, 27.99 
23.41, 845.18, 28.18 
23.41, 845.39, 28.11 
23.41, 845.18, 28.11 
23.48, 845.51, 27.73 
23.48, 845.30, 27.66 
23.51, 845.36, 27.46 
23.52, 845.39, 27.28 
23.54, 844.99, 27.20 
23.57, 845.26, 27.21 
23.60, 845.32, 27.08 
23.60, 845.11, 27.15 
23.62, 845.35, 27.14 
23.60, 845.11, 26.66 
23.60, 845.32, 27.08 
23.60, 845.32, 27.08 
23.60, 845.32, 27.19 
23.60, 845.11, 27.15 
23.62, 845.14, 26.89 
23.64, 845.38, 27.21 
23.65, 845.20, 27.58 
23.64, 845.38, 27.78 
23.65, 845.20, 27.70 
23.67, 845.23, 27.28 
23.67, 845.23, 27.12 
23.68, 845.05, 27.05 
23.70, 845.29, 27.06 
23.72, 845.32, 27.09 
23.70, 845.08, 27.28 
23.70, 845.29, 27.31 
23.72, 845.11, 27.37 
23.70, 845.29, 27.41 
23.68, 845.05, 27.48 
23.68, 845.26, 27.30 
23.68, 845.26, 27.31 
23.68, 845.47, 27.21 
23.68, 845.05, 26.70 
23.62, 845.14, 26.81 
23.54, 845.42, 26.98 
23.52, 845.17, 27.59 
